record_type,mode,n_ops,repeat,threads,k_value,planned_ops,successful_ops,failed_ops,total_ms,avg_ms_per_success,tps_success,event_rows,log_rows,checkpoint_rows,mean_total_ms,stddev_total_ms,min_total_ms,max_total_ms,iqr_total_ms
RUN,HMAC_CHECKPOINT,48000,1,16,100,48000,48000,0,92382.121,1.924627521,519.581,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,1,16,0,48000,48000,0,163256.588,3.401178915,294.016,0,48000,0,,,,,
RUN,HMAC_ONLY,48000,2,16,0,48000,48000,0,69234.207,1.442379308,693.299,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,2,16,100,48000,48000,0,92003.802,1.916745883,521.718,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,2,16,0,48000,48000,0,160550.364,3.344799252,298.972,0,48000,0,,,,,
RUN,STANDARD,48000,2,16,0,48000,48000,0,36577.644,0.762034248,1312.277,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,3,16,100,48000,48000,0,92442.960,1.925894996,519.239,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,3,16,0,48000,48000,0,159634.602,3.325720877,300.687,0,48000,0,,,,,
RUN,STANDARD,48000,3,16,0,48000,48000,0,38046.744,0.792640502,1261.606,0,0,0,,,,,
RUN,HMAC_ONLY,48000,3,16,0,48000,48000,0,68878.610,1.434971038,696.878,48000,0,0,,,,,
RUN,HMAC_STRICT,48000,4,16,0,48000,48000,0,161873.921,3.372373348,296.527,0,48000,0,,,,,
RUN,STANDARD,48000,4,16,0,48000,48000,0,38175.596,0.795324915,1257.348,0,0,0,,,,,
RUN,HMAC_ONLY,48000,4,16,0,48000,48000,0,63524.900,1.323435410,755.609,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,4,16,100,48000,48000,0,92013.787,1.916953902,521.661,48000,0,480,,,,,
RUN,STANDARD,48000,5,16,0,48000,48000,0,36377.224,0.757858827,1319.507,0,0,0,,,,,
RUN,HMAC_ONLY,48000,5,16,0,48000,48000,0,66498.688,1.385389327,721.819,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,5,16,100,48000,48000,0,92088.414,1.918508625,521.238,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,5,16,0,48000,48000,0,158622.526,3.304635956,302.605,0,48000,0,,,,,
RUN,HMAC_ONLY,48000,6,16,0,48000,48000,0,83446.286,1.738464298,575.220,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,6,16,100,48000,48000,0,92117.237,1.919109094,521.075,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,6,16,0,48000,48000,0,157783.404,3.287154250,304.215,0,48000,0,,,,,
RUN,STANDARD,48000,6,16,0,48000,48000,0,37733.074,0.786105715,1272.094,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,7,16,100,48000,48000,0,86946.336,1.811381992,552.065,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,7,16,0,48000,48000,0,169797.708,3.537452250,282.689,0,48000,0,,,,,
RUN,STANDARD,48000,7,16,0,48000,48000,0,38768.877,0.807684944,1238.107,0,0,0,,,,,
RUN,HMAC_ONLY,48000,7,16,0,48000,48000,0,70642.530,1.471719379,679.477,48000,0,0,,,,,
RUN,HMAC_STRICT,48000,8,16,0,48000,48000,0,158313.853,3.298205269,303.195,0,48000,0,,,,,
RUN,STANDARD,48000,8,16,0,48000,48000,0,37217.774,0.775370288,1289.706,0,0,0,,,,,
RUN,HMAC_ONLY,48000,8,16,0,48000,48000,0,66597.474,1.387447365,720.748,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,8,16,100,48000,48000,0,90846.165,1.892628435,528.366,48000,0,480,,,,,
RUN,STANDARD,48000,9,16,0,48000,48000,0,39399.327,0.820819306,1218.295,0,0,0,,,,,
RUN,HMAC_ONLY,48000,9,16,0,48000,48000,0,64328.115,1.340169060,746.175,48000,0,0,,,,,
RUN,HMAC_CHECKPOINT,48000,9,16,100,48000,48000,0,93060.342,1.938757131,515.794,48000,0,480,,,,,
RUN,HMAC_STRICT,48000,9,16,0,48000,48000,0,158574.546,3.303636381,302.697,0,48000,0,,,,,
