record_type,mode,n_ops,repeat,threads,k_value,planned_ops,successful_ops,failed_ops,total_ms,avg_ms_per_success,tps_success,event_rows,log_rows,checkpoint_rows,mean_total_ms,stddev_total_ms,min_total_ms,max_total_ms,iqr_total_ms
RUN,HMAC_STRICT,1000,2,1,0,1000,1000,0,6663.024,6.663023800,150.082,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,3,1,0,1000,1000,0,8572.301,8.572301300,116.655,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,4,1,0,1000,1000,0,6596.915,6.596915100,151.586,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,5,1,0,1000,1000,0,6641.303,6.641302800,150.573,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,6,1,0,1000,1000,0,6716.295,6.716294900,148.892,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,7,1,0,1000,1000,0,6731.540,6.731540100,148.554,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,8,1,0,1000,1000,0,6802.548,6.802547700,147.004,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,9,1,0,1000,1000,0,8711.140,8.711140300,114.796,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,10,1,0,1000,1000,0,6656.888,6.656887800,150.220,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,11,1,0,1000,1000,0,6611.608,6.611608000,151.249,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,12,1,0,1000,1000,0,6530.215,6.530215400,153.134,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,13,1,0,1000,1000,0,6683.143,6.683142600,149.630,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,14,1,0,1000,1000,0,6841.852,6.841851900,146.159,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,15,1,0,1000,1000,0,8103.773,8.103772700,123.399,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,16,1,0,1000,1000,0,7431.151,7.431150500,134.569,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,17,1,0,1000,1000,0,6653.548,6.653548100,150.296,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,18,1,0,1000,1000,0,6656.761,6.656760900,150.223,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,19,1,0,1000,1000,0,6761.959,6.761959000,147.886,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,20,1,0,1000,1000,0,6771.928,6.771928100,147.668,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,21,1,0,1000,1000,0,8545.503,8.545502500,117.021,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,22,1,0,1000,1000,0,6640.633,6.640632900,150.588,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,23,1,0,1000,1000,0,6674.311,6.674310700,149.828,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,24,1,0,1000,1000,0,6619.481,6.619481100,151.069,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,25,1,0,1000,1000,0,6772.822,6.772822200,147.649,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,26,1,0,1000,1000,0,7648.150,7.648149900,130.751,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,27,1,0,1000,1000,0,7598.252,7.598251900,131.609,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,28,1,0,1000,1000,0,6702.853,6.702853400,149.190,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,29,1,0,1000,1000,0,6640.676,6.640675900,150.587,0,1000,0,,,,,
RUN,HMAC_STRICT,1000,30,1,0,1000,1000,0,6679.800,6.679800100,149.705,0,1000,0,,,,,
SUMMARY,HMAC_STRICT,1000,-1,1,0,,,,6709.574,6.709574150,149.041,,,,7037.482,655.300,6530.215,8711.140,629.475
RUN,HMAC_STRICT,5000,1,1,0,5000,5000,0,35486.501,7.097300200,140.899,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,2,1,0,5000,5000,0,35051.214,7.010242800,142.648,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,3,1,0,5000,5000,0,33810.538,6.762107600,147.883,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,4,1,0,5000,5000,0,35457.512,7.091502400,141.014,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,5,1,0,5000,5000,0,35430.939,7.086187720,141.120,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,6,1,0,5000,5000,0,35782.810,7.156561900,139.732,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,7,1,0,5000,5000,0,35426.404,7.085280740,141.138,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,8,1,0,5000,5000,0,33692.047,6.738409380,148.403,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,9,1,0,5000,5000,0,34870.917,6.974183480,143.386,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,10,1,0,5000,5000,0,37688.653,7.537730520,132.666,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,11,1,0,5000,5000,0,36267.681,7.253536120,137.864,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,12,1,0,5000,5000,0,38140.724,7.628144860,131.093,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,13,1,0,5000,5000,0,35132.339,7.026467800,142.319,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,14,1,0,5000,5000,0,35474.322,7.094864300,140.947,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,15,1,0,5000,5000,0,35570.631,7.114126100,140.565,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,16,1,0,5000,5000,0,34340.412,6.868082320,145.601,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,17,1,0,5000,5000,0,34266.974,6.853394760,145.913,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,18,1,0,5000,5000,0,35474.376,7.094875260,140.947,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,19,1,0,5000,5000,0,35561.006,7.112201240,140.603,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,20,1,0,5000,5000,0,35639.412,7.127882400,140.294,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,21,1,0,5000,5000,0,35719.981,7.143996100,139.978,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,22,1,0,5000,5000,0,34391.060,6.878211900,145.387,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,23,1,0,5000,5000,0,34505.182,6.901036400,144.906,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,24,1,0,5000,5000,0,35500.164,7.100032820,140.844,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,25,1,0,5000,5000,0,35757.267,7.151453300,139.832,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,26,1,0,5000,5000,0,35711.683,7.142336520,140.010,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,27,1,0,5000,5000,0,35583.600,7.116720040,140.514,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,28,1,0,5000,5000,0,33358.539,6.671707740,149.887,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,29,1,0,5000,5000,0,35347.003,7.069400500,141.455,0,5000,0,,,,,
RUN,HMAC_STRICT,5000,30,1,0,5000,5000,0,35418.790,7.083757900,141.168,0,5000,0,,,,,
SUMMARY,HMAC_STRICT,5000,-1,1,0,,,,35465.917,7.093183350,140.980,,,,35328.623,988.126,33358.539,38140.724,709.467
RUN,HMAC_STRICT,10000,1,1,0,10000,10000,0,68172.626,6.817262580,146.686,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,2,1,0,10000,10000,0,69867.323,6.986732300,143.128,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,3,1,0,10000,10000,0,70958.668,7.095866820,140.927,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,4,1,0,10000,10000,0,70080.018,7.008001770,142.694,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,5,1,0,10000,10000,0,70116.769,7.011676880,142.619,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,6,1,0,10000,10000,0,70818.603,7.081860330,141.206,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,7,1,0,10000,10000,0,70293.238,7.029323790,142.261,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,8,1,0,10000,10000,0,71944.223,7.194422300,138.997,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,9,1,0,10000,10000,0,72511.479,7.251147860,137.909,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,10,1,0,10000,10000,0,69692.195,6.969219470,143.488,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,11,1,0,10000,10000,0,71735.013,7.173501280,139.402,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,12,1,0,10000,10000,0,71839.234,7.183923380,139.200,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,13,1,0,10000,10000,0,72043.805,7.204380480,138.804,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,14,1,0,10000,10000,0,70064.547,7.006454740,142.726,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,15,1,0,10000,10000,0,72654.459,7.265445920,137.638,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,16,1,0,10000,10000,0,71791.522,7.179152170,139.292,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,17,1,0,10000,10000,0,69799.272,6.979927160,143.268,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,18,1,0,10000,10000,0,72178.709,7.217870850,138.545,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,19,1,0,10000,10000,0,72706.551,7.270655140,137.539,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,20,1,0,10000,10000,0,70022.556,7.002255630,142.811,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,21,1,0,10000,10000,0,72314.158,7.231415770,138.286,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,22,1,0,10000,10000,0,71524.772,7.152477230,139.812,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,23,1,0,10000,10000,0,70183.167,7.018316710,142.484,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,24,1,0,10000,10000,0,71874.988,7.187498780,139.130,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,25,1,0,10000,10000,0,70013.607,7.001360730,142.829,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,26,1,0,10000,10000,0,69631.048,6.963104780,143.614,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,27,1,0,10000,10000,0,70216.452,7.021645210,142.417,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,28,1,0,10000,10000,0,67854.747,6.785474650,147.374,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,29,1,0,10000,10000,0,88199.188,8.819918800,113.380,0,10000,0,,,,,
RUN,HMAC_STRICT,10000,30,1,0,10000,10000,0,118038.213,11.803821300,84.718,0,10000,0,,,,,
SUMMARY,HMAC_STRICT,10000,-1,1,0,,,,70888.636,7.088863575,141.066,,,,72971.372,9169.291,67854.747,118038.213,1985.855
RUN,HMAC_STRICT,50000,1,1,0,50000,50000,0,336471.622,6.729432436,148.601,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,2,1,0,50000,50000,0,339020.724,6.780414480,147.484,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,3,1,0,50000,50000,0,356946.050,7.138920998,140.077,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,4,1,0,50000,50000,0,353472.746,7.069454918,141.454,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,5,1,0,50000,50000,0,348632.032,6.972640634,143.418,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,6,1,0,50000,50000,0,347914.912,6.958298232,143.713,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,7,1,0,50000,50000,0,346104.727,6.922094542,144.465,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,8,1,0,50000,50000,0,347826.342,6.956526834,143.750,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,9,1,0,50000,50000,0,348793.870,6.975877400,143.351,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,10,1,0,50000,50000,0,354437.853,7.088757068,141.068,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,11,1,0,50000,50000,0,352460.133,7.049202668,141.860,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,12,1,0,50000,50000,0,353958.653,7.079173064,141.259,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,13,1,0,50000,50000,0,352590.966,7.051819326,141.807,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,14,1,0,50000,50000,0,351964.732,7.039294632,142.060,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,15,1,0,50000,50000,0,350469.369,7.009387384,142.666,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,16,1,0,50000,50000,0,351305.833,7.026116664,142.326,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,17,1,0,50000,50000,0,347566.730,6.951334592,143.857,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,18,1,0,50000,50000,0,348736.169,6.974723384,143.375,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,19,1,0,50000,50000,0,348984.865,6.979697304,143.273,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,20,1,0,50000,50000,0,350079.390,7.001587798,142.825,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,21,1,0,50000,50000,0,338668.720,6.773374408,147.637,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,22,1,0,50000,50000,0,340155.058,6.803101156,146.992,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,23,1,0,50000,50000,0,340688.194,6.813763884,146.762,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,24,1,0,50000,50000,0,340226.635,6.804532692,146.961,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,25,1,0,50000,50000,0,351674.413,7.033488266,142.177,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,26,1,0,50000,50000,0,350810.258,7.016205154,142.527,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,27,1,0,50000,50000,0,351126.114,7.022522274,142.399,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,28,1,0,50000,50000,0,349724.670,6.994493394,142.970,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,29,1,0,50000,50000,0,350836.811,7.016736214,142.516,0,50000,0,,,,,
RUN,HMAC_STRICT,50000,30,1,0,50000,50000,0,349716.749,6.994334972,142.973,0,50000,0,,,,,
SUMMARY,HMAC_STRICT,50000,-1,1,0,,,,349720.709,6.994414183,142.971,,,,348378.845,5213.383,336471.622,356946.050,3950.636
RUN,HMAC_STRICT,100000,1,1,0,100000,100000,0,679100.030,6.791000296,147.254,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,2,1,0,100000,100000,0,696460.124,6.964601244,143.583,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,3,1,0,100000,100000,0,709456.366,7.094563662,140.953,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,4,1,0,100000,100000,0,711545.108,7.115451080,140.539,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,5,1,0,100000,100000,0,699635.117,6.996351169,142.932,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,6,1,0,100000,100000,0,759758.935,7.597589345,131.621,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,7,1,0,100000,100000,0,698032.718,6.980327176,143.260,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,8,1,0,100000,100000,0,707176.795,7.071767947,141.407,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,9,1,0,100000,100000,0,709890.728,7.098907279,140.867,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,10,1,0,100000,100000,0,698670.562,6.986705621,143.129,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,11,1,0,100000,100000,0,698685.752,6.986857516,143.126,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,12,1,0,100000,100000,0,700407.155,7.004071551,142.774,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,13,1,0,100000,100000,0,704501.047,7.045010466,141.944,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,14,1,0,100000,100000,0,704136.827,7.041368267,142.018,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,15,1,0,100000,100000,0,705251.549,7.052515491,141.793,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,16,1,0,100000,100000,0,814221.555,8.142215554,122.817,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,17,1,0,100000,100000,0,683547.495,6.835474950,146.296,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,18,1,0,100000,100000,0,707834.363,7.078343630,141.276,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,19,1,0,100000,100000,0,709063.920,7.090639198,141.031,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,20,1,0,100000,100000,0,698394.717,6.983947167,143.186,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,21,1,0,100000,100000,0,697588.467,6.975884665,143.351,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,22,1,0,100000,100000,0,696586.174,6.965861741,143.557,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,23,1,0,100000,100000,0,705380.483,7.053804826,141.767,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,24,1,0,100000,100000,0,703895.414,7.038954139,142.067,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,25,1,0,100000,100000,0,703174.188,7.031741879,142.212,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,26,1,0,100000,100000,0,719211.382,7.192113820,139.041,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,27,1,0,100000,100000,0,819822.596,8.198225956,121.978,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,28,1,0,100000,100000,0,694804.419,6.948044185,143.925,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,29,1,0,100000,100000,0,718851.812,7.188518116,139.111,0,100000,0,,,,,
RUN,HMAC_STRICT,100000,30,1,0,100000,100000,0,705700.828,7.057008283,141.703,0,100000,0,,,,,
SUMMARY,HMAC_STRICT,100000,-1,1,0,,,,704318.937,7.043189367,141.981,,,,712026.221,31515.006,679100.030,819822.596,10894.577
