record_type,mode,n_ops,repeat,threads,k_value,planned_ops,successful_ops,failed_ops,total_ms,avg_ms_per_success,tps_success,event_rows,log_rows,checkpoint_rows,mean_total_ms,stddev_total_ms,min_total_ms,max_total_ms,iqr_total_ms
RUN,STANDARD,5000,19,1,0,5000,5000,0,10153.413,2.030682500,492.445,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,19,1,0,5000,5000,0,16225.283,3.245056600,308.161,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,20,1,0,5000,5000,0,16144.343,3.228868560,309.706,0,0,0,,,,,
RUN,STANDARD,5000,20,1,0,5000,5000,0,10132.005,2.026400960,493.486,0,0,0,,,,,
RUN,STANDARD,5000,21,1,0,5000,5000,0,10125.587,2.025117480,493.799,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,21,1,0,5000,5000,0,16078.270,3.215653940,310.979,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,22,1,0,5000,5000,0,16185.440,3.237088020,308.920,0,0,0,,,,,
RUN,STANDARD,5000,22,1,0,5000,5000,0,10030.901,2.006180240,498.460,0,0,0,,,,,
RUN,STANDARD,5000,23,1,0,5000,5000,0,10044.507,2.008901460,497.784,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,23,1,0,5000,5000,0,16056.873,3.211374620,311.393,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,24,1,0,5000,5000,0,16106.520,3.221303960,310.433,0,0,0,,,,,
RUN,STANDARD,5000,24,1,0,5000,5000,0,10147.473,2.029494600,492.734,0,0,0,,,,,
RUN,STANDARD,5000,25,1,0,5000,5000,0,10061.247,2.012249480,496.956,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,25,1,0,5000,5000,0,16247.859,3.249571860,307.733,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,26,1,0,5000,5000,0,16138.223,3.227644520,309.823,0,0,0,,,,,
RUN,STANDARD,5000,26,1,0,5000,5000,0,10043.160,2.008631920,497.851,0,0,0,,,,,
RUN,STANDARD,5000,27,1,0,5000,5000,0,10036.450,2.007290060,498.184,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,27,1,0,5000,5000,0,16201.596,3.240319180,308.612,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,28,1,0,5000,5000,0,16221.337,3.244267320,308.236,0,0,0,,,,,
RUN,STANDARD,5000,28,1,0,5000,5000,0,10076.662,2.015332480,496.196,0,0,0,,,,,
RUN,STANDARD,5000,29,1,0,5000,5000,0,10356.842,2.071368400,482.773,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,29,1,0,5000,5000,0,17524.680,3.504936020,285.312,0,0,0,,,,,
RUN,HMAC_COMPUTE,5000,30,1,0,5000,5000,0,16118.096,3.223619180,310.210,0,0,0,,,,,
RUN,STANDARD,5000,30,1,0,5000,5000,0,10065.196,2.013039180,496.761,0,0,0,,,,,
SUMMARY,STANDARD,5000,-1,1,0,,,,10067.654,2.013530760,496.640,,,,10091.953,77.824,9975.414,10356.842,85.219
SUMMARY,HMAC_COMPUTE,5000,-1,1,0,,,,16147.529,3.229505720,309.645,,,,16187.595,259.944,16008.034,17524.680,93.713
RUN,STANDARD,10000,1,1,0,10000,10000,0,20064.209,2.006420940,498.400,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,1,1,0,10000,10000,0,32277.541,3.227754050,309.813,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,2,1,0,10000,10000,0,34957.644,3.495764380,286.060,0,0,0,,,,,
RUN,STANDARD,10000,2,1,0,10000,10000,0,20059.849,2.005984940,498.508,0,0,0,,,,,
RUN,STANDARD,10000,3,1,0,10000,10000,0,21791.730,2.179172960,458.890,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,3,1,0,10000,10000,0,33284.896,3.328489610,300.437,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,4,1,0,10000,10000,0,34520.508,3.452050800,289.683,0,0,0,,,,,
RUN,STANDARD,10000,4,1,0,10000,10000,0,20165.431,2.016543110,495.898,0,0,0,,,,,
RUN,STANDARD,10000,5,1,0,10000,10000,0,21561.048,2.156104770,463.799,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,5,1,0,10000,10000,0,32042.393,3.204239320,312.087,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,6,1,0,10000,10000,0,32142.002,3.214200170,311.119,0,0,0,,,,,
RUN,STANDARD,10000,6,1,0,10000,10000,0,22246.823,2.224682270,449.502,0,0,0,,,,,
RUN,STANDARD,10000,7,1,0,10000,10000,0,19839.895,1.983989480,504.035,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,7,1,0,10000,10000,0,31970.319,3.197031930,312.790,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,8,1,0,10000,10000,0,35445.165,3.544516530,282.126,0,0,0,,,,,
RUN,STANDARD,10000,8,1,0,10000,10000,0,19975.803,1.997580280,500.606,0,0,0,,,,,
RUN,STANDARD,10000,9,1,0,10000,10000,0,21784.989,2.178498900,459.032,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,9,1,0,10000,10000,0,32321.106,3.232110640,309.395,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,10,1,0,10000,10000,0,34181.706,3.418170560,292.554,0,0,0,,,,,
RUN,STANDARD,10000,10,1,0,10000,10000,0,20339.162,2.033916150,491.662,0,0,0,,,,,
RUN,STANDARD,10000,11,1,0,10000,10000,0,20266.733,2.026673280,493.419,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,11,1,0,10000,10000,0,34306.269,3.430626920,291.492,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,12,1,0,10000,10000,0,33264.928,3.326492760,300.617,0,0,0,,,,,
RUN,STANDARD,10000,12,1,0,10000,10000,0,21952.095,2.195209480,455.537,0,0,0,,,,,
RUN,STANDARD,10000,13,1,0,10000,10000,0,20995.644,2.099564420,476.289,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,13,1,0,10000,10000,0,32533.019,3.253301940,307.380,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,14,1,0,10000,10000,0,34468.667,3.446866710,290.119,0,0,0,,,,,
RUN,STANDARD,10000,14,1,0,10000,10000,0,20104.187,2.010418690,497.409,0,0,0,,,,,
RUN,STANDARD,10000,15,1,0,10000,10000,0,21316.163,2.131616270,469.128,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,15,1,0,10000,10000,0,33294.549,3.329454850,300.349,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,16,1,0,10000,10000,0,32525.778,3.252577760,307.448,0,0,0,,,,,
RUN,STANDARD,10000,16,1,0,10000,10000,0,20979.503,2.097950330,476.656,0,0,0,,,,,
RUN,STANDARD,10000,17,1,0,10000,10000,0,21052.919,2.105291940,474.994,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,17,1,0,10000,10000,0,32508.934,3.250893350,307.608,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,18,1,0,10000,10000,0,34505.778,3.450577830,289.807,0,0,0,,,,,
RUN,STANDARD,10000,18,1,0,10000,10000,0,20219.651,2.021965130,494.568,0,0,0,,,,,
RUN,STANDARD,10000,19,1,0,10000,10000,0,21108.152,2.110815180,473.751,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,19,1,0,10000,10000,0,32995.176,3.299517590,303.075,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,20,1,0,10000,10000,0,32194.666,3.219466640,310.610,0,0,0,,,,,
RUN,STANDARD,10000,20,1,0,10000,10000,0,21686.340,2.168634030,461.120,0,0,0,,,,,
RUN,STANDARD,10000,21,1,0,10000,10000,0,20004.527,2.000452650,499.887,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,21,1,0,10000,10000,0,34422.482,3.442248150,290.508,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,22,1,0,10000,10000,0,32258.117,3.225811730,309.999,0,0,0,,,,,
RUN,STANDARD,10000,22,1,0,10000,10000,0,20195.842,2.019584210,495.151,0,0,0,,,,,
RUN,STANDARD,10000,23,1,0,10000,10000,0,21548.273,2.154827290,464.074,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,23,1,0,10000,10000,0,32299.142,3.229914150,309.606,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,24,1,0,10000,10000,0,33500.705,3.350070450,298.501,0,0,0,,,,,
RUN,STANDARD,10000,24,1,0,10000,10000,0,21187.737,2.118773670,471.971,0,0,0,,,,,
RUN,STANDARD,10000,25,1,0,10000,10000,0,20088.694,2.008869370,497.792,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,25,1,0,10000,10000,0,34268.845,3.426884540,291.810,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,26,1,0,10000,10000,0,32119.373,3.211937260,311.339,0,0,0,,,,,
RUN,STANDARD,10000,26,1,0,10000,10000,0,21239.177,2.123917690,470.828,0,0,0,,,,,
RUN,STANDARD,10000,27,1,0,10000,10000,0,20457.665,2.045766500,488.814,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,27,1,0,10000,10000,0,32519.649,3.251964870,307.506,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,28,1,0,10000,10000,0,34103.372,3.410337170,293.226,0,0,0,,,,,
RUN,STANDARD,10000,28,1,0,10000,10000,0,20658.108,2.065810820,484.071,0,0,0,,,,,
RUN,STANDARD,10000,29,1,0,10000,10000,0,20242.287,2.024228690,494.015,0,0,0,,,,,
RUN,HMAC_COMPUTE,10000,29,1,0,10000,10000,0,34701.018,3.470101770,288.176,0,0,0,,,,,
